Team	Hero	Name	Set	Split	Name_S	T0	C	Ct	B	R	G	Y	S	Br	Rr	Gr	Yr	Sr	SP	MO	FI	Drw	Dsc	Top	Bs	Wd	Cty	NR	C2	C4	CD	SK	LS	LT	TE	Pierc	HM	KO	KBS	AF	Vil	MF	VS	DC	SRD	FHQ	SHL	XTR	file	loc	id	uni	keywords
Spidermen	Peter Parker, Homecoming	Avenger in Training	HC		Spiderman		2	5				1					1				1			1																	1								homecoming,jpg	10 2	Peter Parker, Homecoming (HC)	Peter Parker, Homecoming (HC)	""
Spidermen	Peter Parker, Homecoming	Heightened Senses	HC		Spiderman		2	5		1											1	1		-1																	1								homecoming,jpg	1 3	Peter Parker, Homecoming (HC)	Peter Parker, Homecoming (HC)	""
Spidermen	Peter Parker, Homecoming	Homemade web-shooters	HC		Spiderman		2	3					1					1			1			1																	1								homecoming,jpg	2 3	Peter Parker, Homecoming (HC)	Peter Parker, Homecoming (HC)	""
Spidermen	Peter Parker, Homecoming	Something is happening	HC		Spiderman		2	1			1										1			1																	1								homecoming,jpg	9 2	Peter Parker, Homecoming (HC)	Peter Parker, Homecoming (HC)	""
Spidermen	Peter's Allies	Ned	HC				2	5		1					1					1																													homecoming,jpg	6 2	Peter's Allies (HC)	Peter's Allies (HC)	""
Spidermen	Peter's Allies	Michelle	HC				3	5		1										1																													homecoming,jpg	5 2	Peter's Allies (HC)	Peter's Allies (HC)	""
Spidermen	Peter's Allies	Liz	HC				6	3				1								1																													homecoming,jpg	7 2	Peter's Allies (HC)	Peter's Allies (HC)	""
Spidermen	Peter's Allies	May Parker	HC				7	1												1															1														homecoming,jpg	8 2	Peter's Allies (HC)	Peter's Allies (HC)	""
Spidermen	High-Tech Spider-Man	Recon Drone Connection	HC		Spiderman		2	5					1								1			1																	1								homecoming,jpg	3 2	High-Tech Spider-Man (HC)	High-Tech Spider-Man (HC)	""
Spidermen	High-Tech Spider-Man	Advanced Targeting System	HC		Spiderman		2	5		1					1							2		-1																									homecoming,jpg	2 2	High-Tech Spider-Man (HC)	High-Tech Spider-Man (HC)	""
Spidermen	High-Tech Spider-Man	Spider-Grip	HC		Spiderman		2	3					1					1			1			1			-1																						homecoming,jpg	4 2	High-Tech Spider-Man (HC)	High-Tech Spider-Man (HC)	""
Spidermen	High-Tech Spider-Man	Friendly Neighborhood	HC		Spiderman		2	1					1								1			1			-1																						homecoming,jpg	1 2	High-Tech Spider-Man (HC)	High-Tech Spider-Man (HC)	""
Avengers	Ant-Man	Ride the Ants	AM				4	5					1					1			1	1																											antman,jpg	2 4	Ant-Man (AM)	Ant-Man (AM)	""
Avengers	Ant-Man	Risky Science	AM				5	5					1					2			1	1	1																										antman,jpg	1 4	Ant-Man (AM)	Ant-Man (AM)	""
Avengers	Ant-Man	Giant Ego	AM				6	3			1							1			1	-1																											antman,jpg	10 3	Ant-Man (AM)	Ant-Man (AM)	""
Avengers	Ant-Man	Pym Particles	AM				9	1					1					2			1																												antman,jpg	9 3	Ant-Man (AM)	Ant-Man (AM)	""
Avengers	Black Knight	Defend the Weak	AM				3	5			1					1				1																													antman,jpg	8 4	Black Knight (AM)	Black Knight (AM)	""
Avengers	Black Knight	Amulet of Avalon	AM				3	5				1									1																												antman,jpg	9 4	Black Knight (AM)	Black Knight (AM)	""
Avengers	Black Knight	Flying Steed	AM				6	3		1											1																												antman,jpg	7 4	Black Knight (AM)	Black Knight (AM)	""
Avengers	Black Knight	The Ebony Blade	AM				7	1				1									1																												antman,jpg	6 4	Black Knight (AM)	Black Knight (AM)	""
Avengers	Jocasta	Creation of Ultron	AM				3	5					1					2			1																												antman,jpg	2 5	Jocasta (AM)	Jocasta (AM)	""
Avengers	Jocasta	Reprocess	AM				4	5	1											1																													antman,jpg	3 5	Jocasta (AM)	Jocasta (AM)	""
Avengers	Jocasta	Holographic Image Inducer	AM				6	3					1					1				2																											antman,jpg	1 5	Jocasta (AM)	Jocasta (AM)	""
Avengers	Jocasta	Electromagnetic Eyebeams	AM				7	1	1												1																												antman,jpg	10 4	Jocasta (AM)	Jocasta (AM)	""
Avengers	Tony Stark	Genius Billionaire	HC		Iron Man		2	5					1							1	1																												homecoming,jpg	8 3	Tony Stark (HC)	Tony Stark (HC)	""
Avengers	Tony Stark	Stay out of trouble	HC		Iron Man		4	5					1					1			1																				1								homecoming,jpg	9 3	Tony Stark (HC)	Tony Stark (HC)	""
Avengers	Tony Stark	Little grey area	HC		Iron Man		5	3	1												1														1						1								homecoming,jpg	10 3	Tony Stark (HC)	Tony Stark (HC)	""
Avengers	Tony Stark	As usual i did all the work	HC		Iron Man		7	1	1												1																												homecoming,jpg	7 3	Tony Stark (HC)	Tony Stark (HC)	""
Avengers	Wasp	Bio-electric sting	AM				3	5		1					2						1																												antman,jpg	3 3	Wasp (AM)	Wasp (AM)	""
Avengers	Wasp	Tiny winged justice	AM				4	5		1					1					1		1																											antman,jpg	4 3	Wasp (AM)	Wasp (AM)	""
Avengers	Wasp	Swarm tactics	AM				6	3	1						1						1																												antman,jpg	2 3	Wasp (AM)	Wasp (AM)	""
Avengers	Wasp	Founding avenger	AM				9	1		1					2						1														2														antman,jpg	1 3	Wasp (AM)	Wasp (AM)	""
Avengers	Wonder Man	One-hit wonder	AM				2	5			1					2					1	1																											antman,jpg	8 3	Wonder Man (AM)	Wonder Man (AM)	""
Avengers	Wonder Man	Ionic energy	AM				4	5	1							2					1																									1			antman,jpg	7 3	Wonder Man (AM)	Wonder Man (AM)	""
Avengers	Wonder Man	Absorb ambient power	AM				5	3	1											1	1																					1							antman,jpg	6 3	Wonder Man (AM)	Wonder Man (AM)	""
Avengers	Wonder Man	8th wonder of the world	AM				8	1			1			2		2					1																									1			antman,jpg	5 3	Wonder Man (AM)	Wonder Man (AM)	""
NONE	Howard the Duck	Traveling Companion	D				3	5				1								1					1																								sw2,jpg	4 1	Howard the Duck (D)	Howard the Duck (D)	""
NONE	Howard the Duck	Rebel without a cause	D				4	5		1											1			-1										-1															sw2,jpg	2 1	Howard the Duck (D)	Howard the Duck (D)	""
NONE	Howard the Duck	Right place, wrong time	D				5	3				1									1													-1															sw2,jpg	3 1	Howard the Duck (D)	Howard the Duck (D)	""
NONE	Howard the Duck	Interplanetary Visitor	D				7	1					1								1	1	1															1											sw2,jpg	1 1	Howard the Duck (D)	Howard the Duck (D)	""
NONE	Man-Thing	Form from ooze	D				2	5			1										1						-1																						sw2,jpg	1 2	Man-Thing (D)	Man-Thing (D)	""
NONE	Man-Thing	Burn the fearful	D				4	5				1									1						-1																						sw2,jpg	2 2	Man-Thing (D)	Man-Thing (D)	""
NONE	Man-Thing	Travel the nexus of realities	D				5	3		1										1							1																						sw2,jpg	3 2	Man-Thing (D)	Man-Thing (D)	""
NONE	Man-Thing	Eternity of Solitude	D				7	1			1					1					1																												sw2,jpg	4 2	Man-Thing (D)	Man-Thing (D)	""
Avengers	Squirrel Girl	Find tiny friends	D				2	5				1										1																											dimensions,jpg	3 4	Squirrel Girl (D)	Squirrel Girl (D)	""
Avengers	Squirrel Girl	Nut Punch	D				3	5				1					1				1									1																			dimensions,jpg	2 4	Squirrel Girl (D)	Squirrel Girl (D)	""
Avengers	Squirrel Girl	Squirrelgility	D				4	3		1											1																												dimensions,jpg	1 4	Squirrel Girl (D)	Squirrel Girl (D)	""
Avengers	Squirrel Girl	Unbeatable Squirrel Girl	D				8	1				1					2				1																												dimensions,jpg	10 3	Squirrel Girl (D)	Squirrel Girl (D)	""
Marvel Knights	Jessica Jones	Alter Ego	D				3	5			1										1									1																			dimensions,jpg	9 2	Jessica Jones (D)	Jessica Jones (D)	""
Marvel Knights	Jessica Jones	Alias Investigations	D				4	5		1											1	1																											dimensions,jpg	8 2	Jessica Jones (D)	Jessica Jones (D)	""
Marvel Knights	Jessica Jones	Crack the case	D				5	3			1									1		1																1											dimensions,jpg	7 2	Jessica Jones (D)	Jessica Jones (D)	""
Marvel Knights	Jessica Jones	Uncover hidden evil	D				7	1		1					1						1																				1								dimensions,jpg	6 2	Jessica Jones (D)	Jessica Jones (D)	""
Avengers	Ms. America	Star Power	D				3	5			1					1					1																												dimensions,jpg	7 3	Ms. America (D)	Ms. America (D)	""
Avengers	Ms. America	Search parallel dimensions	D				4	5	1											1															1														dimensions,jpg	6 3	Ms. America (D)	Ms. America (D)	""
Avengers	Ms. America	Kick a hole in reality	D				6	3			1					1					1			-1														1											dimensions,jpg	5 3	Ms. America (D)	Ms. America (D)	""
Avengers	Ms. America	Hyper-cosmic awareness	D				7	1		1											1	-1																											dimensions,jpg	4 3	Ms. America (D)	Ms. America (D)	""
Avengers	Scarlet Witch	Hex Bolt	R				2	5	1					1							1		1	-1																									rev4,png	8 4	Scarlet Witch (R)	Scarlet Witch (R)	""
Avengers	Scarlet Witch	Alter Reality	R				3	5		1					1				2	1				1																									rev4,png	3 4	Scarlet Witch (R)	Scarlet Witch (R)	""
Avengers	Scarlet Witch	Chaos Magic	R				4	3		1																																						Depends on top hero deck	rev4,png	10 3	Scarlet Witch (R)	Scarlet Witch (R)	""
Avengers	Scarlet Witch	Warp time and space	R				7	1		1									2		1														2													Depends on top hero deck	rev4,png	9 3	Scarlet Witch (R)	Scarlet Witch (R)	""
Avengers	Quicksilver	Too fast to see	R				3	5				1					1			1	1			-1																									rev4,png	1 2	Quicksilver (R)	Quicksilver (R)	""
Avengers	Quicksilver	Perpetual Motion	R				4	5			1					1					1			-1																									rev4,png	5 1	Quicksilver (R)	Quicksilver (R)	""
Avengers	Quicksilver	Jittery Impatience	R				6	3				1					1			1	1		1	1														1											rev4,png	2 1	Quicksilver (R)	Quicksilver (R)	""
Avengers	Quicksilver	Around the world punch	R				8	1			1										1														2														rev4,png	1 1	Quicksilver (R)	Quicksilver (R)	""
Avengers	War Machine	Simulated Target Practice	R				3	5					1					1			1				1												1												rev,png	1 2	War Machine (R)	War Machine (R)	""
Avengers	War Machine	Military-Industrial Complex	R				4	5					1							1	1																												rev,png	5 1	War Machine (R)	War Machine (R)	""
Avengers	War Machine	Hypersonic Cannon	R				5	3	1					1										-1														1											rev,png	2 1	War Machine (R)	War Machine (R)	""
Avengers	War Machine	Overwhelming Firepower	R				8	1					1								1	2			1																								rev,png	1 1	War Machine (R)	War Machine (R)	""
Avengers	Photon	Infrared Conversion	R				3	5	1													2	1																										rev3,png	2 6	Photon (R)	Photon (R)	""
Avengers	Photon	Ultraviolet Radiation	R				4	5	1					1							1		1	-1																									rev3,png	7 5	Photon (R)	Photon (R)	""
Avengers	Photon	Light the Way	R				6	3		1											1		-1																										rev3,png	4 5	Photon (R)	Photon (R)	""
Avengers	Photon	Coruscating Vengeance	R				8	1	1												1														2														rev3,png	3 5	Photon (R)	Photon (R)	""
Avengers	Ronin	Mysterious Identity	R				3	5		1									-1		1																												rev4,png	4 3	Ronin (R)	Ronin (R)	""
Avengers	Ronin	Storm of Arrows	R				4	5	1					1							1	1		-1																									rev4,png	9 2	Ronin (R)	Ronin (R)	""
Avengers	Ronin	Haunted by Loss	R				5	3				1					1		2		1																												rev4,png	6 2	Ronin (R)	Ronin (R)	""
Avengers	Ronin	Brooding Fury	R				7	1			1					1			2		1																												rev4,png	5 2	Ronin (R)	Ronin (R)	""
Avengers	Darkhawk	Balance the Darkforce	R				3	5					1					1		1	1	1																											rev3,png	4 3	Darkhawk (R)	Darkhawk (R)	""
Avengers	Darkhawk	Hawk Dive	R				4	5		1										1	1			-1																									rev3,png	9 2	Darkhawk (R)	Darkhawk (R)	""
Avengers	Darkhawk	Travel to Nullspace	R				6	3					1							1	1																					1							rev3,png	6 2	Darkhawk (R)	Darkhawk (R)	""
Avengers	Darkhawk	Warflight	R				7	1					1					2		1	1			-1																		1							rev3,png	5 2	Darkhawk (R)	Darkhawk (R)	""
Avengers	Hellcat	Catlike Agility	R				2	5				1					1				1	1																											rev3,png	8 4	Hellcat (R)	Hellcat (R)	""
Avengers	Hellcat	Part-Time PI	R				3	5				1					1			1		1		1																	1								rev3,png	3 4	Hellcat (R)	Hellcat (R)	""
Avengers	Hellcat	Demon Sight	R				5	3		1											1														1						1								rev3,png	10 3	Hellcat (R)	Hellcat (R)	""
Avengers	Hellcat	Second chance at life	R				8	1				1									1	2																										Can stop master strikes and twists	rev3,png	9 3	Hellcat (R)	Hellcat (R)	""
Avengers	Speed	Accelerate	R				2	5				1					1				1			-1																									rev4,png	2 6	Speed (R)	Speed (R)	""
Avengers	Speed	Speedy Delivery	R				4	5				1								1	1			1																									rev4,png	7 5	Speed (R)	Speed (R)	""
Avengers	Speed	Race to the rescue	R				5	3		1											1			-1																									rev4,png	4 5	Speed (R)	Speed (R)	""
Avengers	Speed	Break the sound barrier	R				8	1	1						1						1	2		1																									rev4,png	3 5	Speed (R)	Speed (R)	""
SHIELD	Captain Marvel, Agent of S.H.I.E.L.D.	The Sword of SHIELD	R				3	5			1									1		1													2														rev3,png	10 1	Captain Marvel, Agent of S.H.I.E.L.D. (R)	Captain Marvel, Agent of S.H.I.E.L.D. (R)	""
SHIELD	Captain Marvel, Agent of S.H.I.E.L.D.	Radiant Blast	R				4	5	1												1	-1																											rev3,png	5 1	Captain Marvel, Agent of S.H.I.E.L.D. (R)	Captain Marvel, Agent of S.H.I.E.L.D. (R)	""
SHIELD	Captain Marvel, Agent of S.H.I.E.L.D.	Dominate the battlefield	R				3	3	1					1							1																												rev3,png	2 1	Captain Marvel, Agent of S.H.I.E.L.D. (R)	Captain Marvel, Agent of S.H.I.E.L.D. (R)	""
SHIELD	Captain Marvel, Agent of S.H.I.E.L.D.	Higher, Further, Faster	R				7	1			1					2					1	2																											rev3,png	1 1	Captain Marvel, Agent of S.H.I.E.L.D. (R)	Captain Marvel, Agent of S.H.I.E.L.D. (R)	""
SHIELD	Agent Phil Coulson	Impeccable Planning	AOS				3	5		1											1																										-1		shield,png	10 1	Agent Phil Coulson (AOS)	Agent Phil Coulson (AOS)	""
SHIELD	Agent Phil Coulson	Build the Strike Team	AOS				4	5		1					1						1																										1		shield,png	5 1	Agent Phil Coulson (AOS)	Agent Phil Coulson (AOS)	""
SHIELD	Agent Phil Coulson	Approve Orbital Strike	AOS				6	3					1								1																										1		shield,png	2 1	Agent Phil Coulson (AOS)	Agent Phil Coulson (AOS)	""
SHIELD	Agent Phil Coulson	Fake but inspiring death	AOS				8	1		1											1																	-1									1		shield,png	1 1	Agent Phil Coulson (AOS)	Agent Phil Coulson (AOS)	""
SHIELD	Mockingbird	Take Cover	AOS				3	5				1					1			1			1	1																							1		shield,png	8 4	Mockingbird (AOS)	Mockingbird (AOS)	""
SHIELD	Mockingbird	Battle Staves	AOS				4	5				1									1	1																									-1		shield,png	3 4	Mockingbird (AOS)	Mockingbird (AOS)	""
SHIELD	Mockingbird	Spymaster	AOS				5	3		1											1																										1		shield,png	10 3	Mockingbird (AOS)	Mockingbird (AOS)	""
SHIELD	Mockingbird	Infinity Formula	AOS				7	1					1							1	1	1																									1		shield,png	9 3	Mockingbird (AOS)	Mockingbird (AOS)	""
SHIELD	Quake	Aftershock	AOS				4	5	1												1																										-1		shield,png	2 6	Quake (AOS)	Quake (AOS)	""
SHIELD	Quake	Going Underground	AOS				3	5	1					1						1																											1		shield,png	7 5	Quake (AOS)	Quake (AOS)	""
SHIELD	Quake	Tectonic Wave	AOS				6	3		1											1																										1		shield,png	4 5	Quake (AOS)	Quake (AOS)	""
SHIELD	Quake	Roil the Earth	AOS				7	1	1												1																									1	1		shield,png	3 5	Quake (AOS)	Quake (AOS)	""
SHIELD	Deathlok	Authorize lethal force	AOS				2	5					1								1	1																									-1		shield,png	9 2	Deathlok (AOS)	Deathlok (AOS)	""
SHIELD	Deathlok	Reanimate into service	AOS				4	5					1					1			1																										1		shield,png	4 3	Deathlok (AOS)	Deathlok (AOS)	""
SHIELD	Deathlok	Headlok	AOS				5	3			1									1	1																										1		shield,png	6 2	Deathlok (AOS)	Deathlok (AOS)	""
SHIELD	Deathlok	Behind enemy lines	AOS				8	1		1										1	1																										1		shield,png	5 2	Deathlok (AOS)	Deathlok (AOS)	""
Heroes of Asgard	Thor	Test of Virtue	HOA				3	5	1											1	1																												hoa,png	9 4	Thor (HOA)	Thor (HOA)	""
Heroes of Asgard	Thor	Divine Lightning	HOA				5	5	1												1																												hoa,png	8 4	Thor (HOA)	Thor (HOA)	""
Heroes of Asgard	Thor	Mjolnir	HOA				4	3			1			2																										1									hoa,png	10 4	Thor (HOA)	Thor (HOA)	""
Heroes of Asgard	Thor	Royal Decree	HOA				8	1	1												1	1													1														hoa,png	7 4	Thor (HOA)	Thor (HOA)	""
Heroes of Asgard	Beta Ray Bill	Hope of the korbinites	HOA				1	5			1									1			1																										hoa,png	2 4	Beta Ray Bill (HOA)	Beta Ray Bill (HOA)	""
Heroes of Asgard	Beta Ray Bill	Bio-engineered cyborg	HOA				5	5					1								1	1	1																										hoa,png	10 3	Beta Ray Bill (HOA)	Beta Ray Bill (HOA)	""
Heroes of Asgard	Beta Ray Bill	Stormbreaker	HOA				4	3	1														-1																	1									hoa,png	1 4	Beta Ray Bill (HOA)	Beta Ray Bill (HOA)	""
Heroes of Asgard	Beta Ray Bill	The warship skuttlebutt	HOA				8	1					1								1	2	-1																										hoa,png	9 3	Beta Ray Bill (HOA)	Beta Ray Bill (HOA)	""
Heroes of Asgard	Valkyrie	Dragonfang	HOA				3	5			1																-1													1									hoa,png	8 5	Valkyrie (HOA)	Valkyrie (HOA)	""
Heroes of Asgard	Valkyrie	Flying Stallion	HOA				4	5				1									1		1				-1																						hoa,png	7 5	Valkyrie (HOA)	Valkyrie (HOA)	""
Heroes of Asgard	Valkyrie	Usher to Valhalla	HOA				6	3		1											1						-1								1			1											hoa,png	6 5	Valkyrie (HOA)	Valkyrie (HOA)	""
Heroes of Asgard	Valkyrie	Ride of the Valkyries	HOA				7	1				1					1				1						-1											-1											hoa,png	5 5	Valkyrie (HOA)	Valkyrie (HOA)	""
Heroes of Asgard	Lady Sif	Dimensional Blade	HOA				2	5				1																												1									hoa,png	5 4	Lady Sif (HOA)	Lady Sif (HOA)	""
Heroes of Asgard	Lady Sif	Weapons Master	HOA				5	5				1																												-1									hoa,png	4 4	Lady Sif (HOA)	Lady Sif (HOA)	""
Heroes of Asgard	Lady Sif	Winged Helm	HOA				3	3			1											2				-1														1									hoa,png	6 4	Lady Sif (HOA)	Lady Sif (HOA)	""
Heroes of Asgard	Lady Sif	Golden Apples of Idunn	HOA				7	1		1																												1		1									hoa,png	3 4	Lady Sif (HOA)	Lady Sif (HOA)	""
Heroes of Asgard	The Warriors Three	Fandral the Dashing	HOA				3	5				1			1						1	1					1																						hoa,png	3 5	The Warriors Three (HOA)	The Warriors Three (HOA)	""
Heroes of Asgard	The Warriors Three	Hogun the Grim	HOA				4	5		1						1				1																		1											hoa,png	4 5	The Warriors Three (HOA)	The Warriors Three (HOA)	""
Heroes of Asgard	The Warriors Three	Volstagg the Valiant	HOA				6	3			1						1				1						-1																						hoa,png	2 5	The Warriors Three (HOA)	The Warriors Three (HOA)	""
Heroes of Asgard	The Warriors Three	Three Stand as One	HOA				8	1			1										1						-1								1														hoa,png	1 5	The Warriors Three (HOA)	The Warriors Three (HOA)	""
X-Men	Sunspot	Absorb Radiation	NM				2	5	1											1		1																								1			newmutants,png	3 1	Sunspot (NM)	Sunspot (NM)	""
X-Men	Sunspot	Solar-powered	NM				4	5			1										1																												newmutants,png	4 1	Sunspot (NM)	Sunspot (NM)	""
X-Men	Sunspot	Thermokinetic Fury	NM				6	3	1												1														2														newmutants,png	2 1	Sunspot (NM)	Sunspot (NM)	""
X-Men	Sunspot	Empyreal Force	NM				8	1			1										1																									1			newmutants,png	1 1	Sunspot (NM)	Sunspot (NM)	""
X-Men	Wolfsbane	Wolf Out	NM				3	5				1								1		1																								1			newmutants,png	1 2	Wolfsbane (NM)	Wolfsbane (NM)	""
X-Men	Wolfsbane	Night Vision	NM				3	5			1										1		1	1																									newmutants,png	2 2	Wolfsbane (NM)	Wolfsbane (NM)	""
X-Men	Wolfsbane	Howl at the Moon	NM				5	3		1											1			1														1											newmutants,png	10 1	Wolfsbane (NM)	Wolfsbane (NM)	""
X-Men	Wolfsbane	Nocturnal Savagery	NM				7	1				1									1		1	1																									newmutants,png	9 1	Wolfsbane (NM)	Wolfsbane (NM)	""
X-Men	Mirage	Empathic Link	NM				3	5				1								1			-1																										newmutants,png	5 2	Mirage (NM)	Mirage (NM)	""
X-Men	Mirage	Dreams made real	NM				3	5	1												1	1	1																										newmutants,png	6 2	Mirage (NM)	Mirage (NM)	""
X-Men	Mirage	Nightmare Wolves	NM				6	3		1											1		1																										newmutants,png	4 2	Mirage (NM)	Mirage (NM)	""
X-Men	Mirage	Haunted by the Demon-Bear	NM				7	1		1											1		-1																										newmutants,png	3 2	Mirage (NM)	Mirage (NM)	""
X-Men	Warlock	Earthling Choices	NM				2	5					1									1	1																										newmutants,png	7 1	Warlock (NM)	Warlock (NM)	""
X-Men	Warlock	Analyze planetary rotation	NM				3	5					1					1		1	1																												newmutants,png	8 1	Warlock (NM)	Warlock (NM)	""
X-Men	Warlock	Techno-organic adaptation	NM				6	3		1								1			1																	1											newmutants,png	6 1	Warlock (NM)	Warlock (NM)	""
X-Men	Warlock	Nanite Shapeshifter	NM				7	1					1							1	1	2													2														newmutants,png	5 1	Warlock (NM)	Warlock (NM)	""
X-Men	Karma	Sow Rivalry	NM				3	5		1					1						1						-1																						newmutants,png	9 2	Karma (NM)	Karma (NM)	""
X-Men	Karma	Temporary Possession	NM				4	5		1											1																									2			newmutants,png	10 2	Karma (NM)	Karma (NM)	""
X-Men	Karma	Karmic Balance	NM				6	3	1											1																		1								2			newmutants,png	8 2	Karma (NM)	Karma (NM)	""
X-Men	Karma	Control like a puppet	NM				8	1	1												1														1														newmutants,png	7 2	Karma (NM)	Karma (NM)	""
NONE	Ronan the Accuser	Universal Weapon	ITC				3	5					1									2																							1				itc,png	2 4	Ronan the Accuser (ITC)	Ronan the Accuser (ITC)	""
NONE	Ronan the Accuser	Rally Kree Warriors	ITC				4	5			1					1				1					1																				1				itc,png	1 4	Ronan the Accuser (ITC)	Ronan the Accuser (ITC)	""
NONE	Ronan the Accuser	Accuse enemies of the empire	ITC				6	3			1							1			1				1																								itc,png	10 3	Ronan the Accuser (ITC)	Ronan the Accuser (ITC)	""
NONE	Ronan the Accuser	Seek the infinity gems	ITC				8	1					1			1					1																								1				itc,png	9 3	Ronan the Accuser (ITC)	Ronan the Accuser (ITC)	""
Guardians	Nebula	Ruthless Cyborg	ITC				3	5					1							1																		1							-1				itc,png	4 2	Nebula (ITC)	Nebula (ITC)	""
Guardians	Nebula	Galactic Rogue	ITC				5	5				1					1	1			1																								1				itc,png	3 2	Nebula (ITC)	Nebula (ITC)	""
Guardians	Nebula	Illusion Device	ITC				4	3					1		1			1			1				-1																				-1				itc,png	6 2	Nebula (ITC)	Nebula (ITC)	""
Guardians	Nebula	Daring Raid	ITC				7	1				1								1	1																								-1				itc,png	5 2	Nebula (ITC)	Nebula (ITC)	""
Avengers	Captain Mar-Vell	Cosmic Awareness	ITC				2	5	1					1							1																				1				1				itc,png	5 1	Captain Mar-Vell (ITC)	Captain Mar-Vell (ITC)	""
Avengers	Captain Mar-Vell	Kree Genetics	ITC				3	5			1									1																									-1				itc,png	6 1	Captain Mar-Vell (ITC)	Captain Mar-Vell (ITC)	""
Avengers	Captain Mar-Vell	Channel the Nega-Bands	ITC				6	3					1								1			-1											1			1							1				itc,png	7 1	Captain Mar-Vell (ITC)	Captain Mar-Vell (ITC)	""
Avengers	Captain Mar-Vell	Protector of the Universe	ITC				7	1		1											1																				1				-1				itc,png	8 1	Captain Mar-Vell (ITC)	Captain Mar-Vell (ITC)	""
Avengers	Quasar	Manipulate Gravitons	ITC				3	5		1					1					1																									1				itc,png	6 3	Quasar (ITC)	Quasar (ITC)	""
Avengers	Quasar	Cosmic Champion	ITC				4	5	1												1																								-1				itc,png	7 3	Quasar (ITC)	Quasar (ITC)	""
Avengers	Quasar	The Quantum Bands	ITC				3	3		1											1																	1							-1				itc,png	8 3	Quasar (ITC)	Quasar (ITC)	""
Avengers	Quasar	The Star Brand	ITC				1	1			1										1																								1				itc,png	5 3	Quasar (ITC)	Quasar (ITC)	""
Avengers	Adam Warlock	Transmute Matter	ITC				3	5		1																																			1				itc,png	1 1	Adam Warlock (ITC)	Adam Warlock (ITC)	Shard
Avengers	Adam Warlock	Regenerative Cocoon	ITC				4	5			1												1																										itc,png	2 1	Adam Warlock (ITC)	Adam Warlock (ITC)	""
Avengers	Adam Warlock	Soulblast	ITC				5	3		1					1																														1				itc,png	3 1	Adam Warlock (ITC)	Adam Warlock (ITC)	""
Avengers	Adam Warlock	Manifest the Soul Gem	ITC				8	1	1																										2										1				itc,png	4 1	Adam Warlock (ITC)	Adam Warlock (ITC)	""
Avengers	Moondragon	Peaceful Meditation	ITC				3	5		1										1																													itc,png	9 1	Moondragon (ITC)	Moondragon (ITC)	""
Avengers	Moondragon	Psionic Warning	ITC				4	5				1					1				1																				1				1				itc,png	10 1	Moondragon (ITC)	Moondragon (ITC)	""
Avengers	Moondragon	Psychokinetic Blast	ITC				6	3	1												1														1						1								itc,png	1 2	Moondragon (ITC)	Moondragon (ITC)	""
Avengers	Moondragon	Lunar Dragon Form	ITC				8	1			1										1																				1								itc,png	2 2	Moondragon (ITC)	Moondragon (ITC)	""
Avengers	Nova	Draw from the worldmind	ITC		Nova		2	5					1					1		1	1	1																											itc,png	9 2	Nova (ITC)	Nova (ITC)	""
Avengers	Nova	Electromagnetic Wave	ITC		Nova		3	5	1					1						1																									1				itc,png	10 2	Nova (ITC)	Nova (ITC)	""
Avengers	Nova	Declare Galatic Threat	ITC		Nova		6	3					1					2				2																											itc,png	7 2	Nova (ITC)	Nova (ITC)	""
Avengers	Nova	Mobilize the Nova Corps	ITC		Nova		8	1	1					2								2																											itc,png	8 2	Nova (ITC)	Nova (ITC)	""
Guardians	Yondu	Whistling Arrow	ITC				2	5	1					1																															-1				itc,png	3 4	Yondu (ITC)	Yondu (ITC)	""
Guardians	Yondu	Interstellar Hunter	ITC				3	5		1					1						1																				1								itc,png	4 4	Yondu (ITC)	Yondu (ITC)	""
Guardians	Yondu	Anticipate their movements	ITC				5	3				1									1														1						1								itc,png	5 4	Yondu (ITC)	Yondu (ITC)	""
Guardians	Yondu	Space Pirate	ITC				7	1					1																						2										1				itc,png	6 4	Yondu (ITC)	Yondu (ITC)	""
Guardians	Phyla-Vell	Channel cosmic power	ITC				2	5				1					1					1																							1				itc,png	4 3	Phyla-Vell (ITC)	Phyla-Vell (ITC)	""
Guardians	Phyla-Vell	Quantum Sword	ITC				4	5				1										1																							-1				itc,png	1 3	Phyla-Vell (ITC)	Phyla-Vell (ITC)	""
Guardians	Phyla-Vell	Martyr	ITC				3	3			1										1					-1																			1				itc,png	2 3	Phyla-Vell (ITC)	Phyla-Vell (ITC)	""
Guardians	Phyla-Vell	Avatar of Oblivion	ITC				8	1				1									1																	1							1				itc,png	3 3	Phyla-Vell (ITC)	Phyla-Vell (ITC)	""
Inhumans	Black Bolt	Declaration of War	ROK		Black Bolt		4	3					1								1							-1							1													Throne's Favor	blackbolt,jpg	NW	Black Bolt (ROK)	Black Bolt (ROK)	""
Inhumans	Black Bolt	The King's Speech	ROK		Black Bolt		8	1	1												1																											Throne's Favor	blackbolt,jpg	NE	Black Bolt (ROK)	Black Bolt (ROK)	""
Inhumans	Black Bolt	Break the Silence	ROK		Black Bolt		3	5	1					1						1																		1										Throne's Favor	blackbolt,jpg	SW	Black Bolt (ROK)	Black Bolt (ROK)	""
